pc_time,count,rssi,len,mac,esp_time
4064,893.0,128,0EA06D7AA587,2026-04-27T09:45:48.604458,-82
4065,894.0,128,0EA06D7AA587,2026-04-27T09:45:49.056928,-80
4066,894.0,128,0EA06D7AA587,2026-04-27T09:45:49.652399,-80
4067,894.0,128,0EA06D7AA587,2026-04-27T09:45:49.812649,-81
4068,894.0,128,0EA06D7AA587,2026-04-27T09:45:49.905428,-81
4069,895.0,128,0EA06D7AA587,2026-04-27T09:45:50.149415,-81
4070,895.0,128,0EA06D7AA587,2026-04-27T09:45:50.235970,-81
4071,895.0,128,0EA06D7AA587,2026-04-27T09:45:50.334461,-80
4072,895.0,128,0EA06D7AA587,2026-04-27T09:45:50.433075,-81
4073,895.0,128,0EA06D7AA587,2026-04-27T09:45:50.829229,-82
4074,896.0,128,0EA06D7AA587,2026-04-27T09:45:51.161241,-81
4075,896.0,128,0EA06D7AA587,2026-04-27T09:45:51.288980,-81
4076,896.0,128,0EA06D7AA587,2026-04-27T09:45:51.753434,-81
4077,896.0,128,0EA06D7AA587,2026-04-27T09:45:51.847456,-81
4078,897.0,128,0EA06D7AA587,2026-04-27T09:45:52.060862,-81
4079,897.0,128,0EA06D7AA587,2026-04-27T09:45:52.233381,-80
4080,897.0,128,0EA06D7AA587,2026-04-27T09:45:52.348606,-80
4081,897.0,128,0EA06D7AA587,2026-04-27T09:45:52.455916,-81
4082,897.0,128,0EA06D7AA587,2026-04-27T09:45:52.568837,-80
4083,898.0,128,0EA06D7AA587,2026-04-27T09:45:53.088900,-80
4084,898.0,128,0EA06D7AA587,2026-04-27T09:45:53.385455,-80
4085,898.0,128,0EA06D7AA587,2026-04-27T09:45:53.845486,-81
4086,899.0,128,0EA06D7AA587,2026-04-27T09:45:54.108684,-81
4087,899.0,128,0EA06D7AA587,2026-04-27T09:45:54.896511,-81
4088,899.0,128,0EA06D7AA587,2026-04-27T09:45:54.926009,-81
4089,900.0,128,0EA06D7AA587,2026-04-27T09:45:55.356542,-80
4090,900.0,128,0EA06D7AA587,2026-04-27T09:45:55.384335,-81
4091,900.0,128,0EA06D7AA587,2026-04-27T09:45:55.953360,-81
4092,901.0,128,0EA06D7AA587,2026-04-27T09:45:56.172647,-81
4093,901.0,128,0EA06D7AA587,2026-04-27T09:45:56.404321,-81
4094,901.0,128,0EA06D7AA587,2026-04-27T09:45:56.668727,-80
4095,902.0,128,0EA06D7AA587,2026-04-27T09:45:57.180445,-80
4096,902.0,128,0EA06D7AA587,2026-04-27T09:45:57.298537,-80
4097,902.0,128,0EA06D7AA587,2026-04-27T09:45:57.445954,-81
4098,902.0,128,0EA06D7AA587,2026-04-27T09:45:57.476226,-80
4099,902.0,128,0EA06D7AA587,2026-04-27T09:45:57.625443,-80
4100,902.0,128,0EA06D7AA587,2026-04-27T09:45:58.044959,-81
4101,903.0,128,0EA06D7AA587,2026-04-27T09:45:58.094213,-80
4102,903.0,128,0EA06D7AA587,2026-04-27T09:45:58.308063,-81
4103,903.0,128,0EA06D7AA587,2026-04-27T09:45:58.721061,-81
4104,903.0,128,0EA06D7AA587,2026-04-27T09:45:58.811350,-82
4105,904.0,128,0EA06D7AA587,2026-04-27T09:45:59.333237,-80
4106,904.0,128,0EA06D7AA587,2026-04-27T09:45:59.548226,-80
4107,904.0,128,0EA06D7AA587,2026-04-27T09:45:59.578077,-81
4108,904.0,128,0EA06D7AA587,2026-04-27T09:45:59.877169,-81
4109,905.0,128,0EA06D7AA587,2026-04-27T09:46:00.353722,-81
4110,905.0,128,0EA06D7AA587,2026-04-27T09:46:00.776884,-82
4111,906.0,128,0EA06D7AA587,2026-04-27T09:46:01.185088,-79
4112,907.0,128,0EA06D7AA587,2026-04-27T09:46:02.405618,-81
4113,907.0,128,0EA06D7AA587,2026-04-27T09:46:02.501711,-80
4114,907.0,128,0EA06D7AA587,2026-04-27T09:46:02.696163,-80
4115,907.0,128,0EA06D7AA587,2026-04-27T09:46:02.826168,-81
4116,907.0,128,0EA06D7AA587,2026-04-27T09:46:02.925482,-81
4117,907.0,128,0EA06D7AA587,2026-04-27T09:46:03.029119,-81
4118,908.0,128,0EA06D7AA587,2026-04-27T09:46:03.281458,-81
4119,908.0,128,0EA06D7AA587,2026-04-27T09:46:03.533008,-82
4120,908.0,128,0EA06D7AA587,2026-04-27T09:46:03.586562,-81
4121,908.0,128,0EA06D7AA587,2026-04-27T09:46:03.768968,-81
4122,908.0,128,0EA06D7AA587,2026-04-27T09:46:03.867241,-81
4123,908.0,128,0EA06D7AA587,2026-04-27T09:46:03.930018,-80
4124,910.0,128,0EA06D7AA587,2026-04-27T09:46:05.056758,-81
4125,910.0,128,0EA06D7AA587,2026-04-27T09:46:05.473002,-81
4126,910.0,128,0EA06D7AA587,2026-04-27T09:46:05.576193,-80
4127,910.0,128,0EA06D7AA587,2026-04-27T09:46:05.833261,-80
4128,910.0,128,0EA06D7AA587,2026-04-27T09:46:05.861704,-80
4129,910.0,128,0EA06D7AA587,2026-04-27T09:46:05.961828,-81
4130,911.0,128,0EA06D7AA587,2026-04-27T09:46:06.196644,-81
4131,911.0,128,0EA06D7AA587,2026-04-27T09:46:06.701102,-80
4132,911.0,128,0EA06D7AA587,2026-04-27T09:46:07.020414,-80
4133,912.0,128,0EA06D7AA587,2026-04-27T09:46:07.220444,-81
4134,912.0,128,0EA06D7AA587,2026-04-27T09:46:07.933142,-81
4135,912.0,128,0EA06D7AA587,2026-04-27T09:46:07.962329,-82
4136,913.0,128,0EA06D7AA587,2026-04-27T09:46:08.309144,-81
4137,913.0,128,0EA06D7AA587,2026-04-27T09:46:08.648551,-82
4138,914.0,128,0EA06D7AA587,2026-04-27T09:46:09.116533,-80
4139,914.0,128,0EA06D7AA587,2026-04-27T09:46:09.266054,-80
4140,914.0,128,0EA06D7AA587,2026-04-27T09:46:09.573038,-81
4141,914.0,128,0EA06D7AA587,2026-04-27T09:46:09.667467,-81
4142,914.0,128,0EA06D7AA587,2026-04-27T09:46:09.776864,-81
4143,914.0,128,0EA06D7AA587,2026-04-27T09:46:10.033285,-81
4144,915.0,128,0EA06D7AA587,2026-04-27T09:46:10.065544,-81
4145,915.0,128,0EA06D7AA587,2026-04-27T09:46:10.158567,-80
4146,915.0,128,0EA06D7AA587,2026-04-27T09:46:10.280619,-81
4147,915.0,128,0EA06D7AA587,2026-04-27T09:46:10.388236,-81
4148,915.0,128,0EA06D7AA587,2026-04-27T09:46:10.801332,-81
4149,915.0,128,0EA06D7AA587,2026-04-27T09:46:10.900620,-80
4150,916.0,128,0EA06D7AA587,2026-04-27T09:46:11.109217,-81
4151,916.0,128,0EA06D7AA587,2026-04-27T09:46:11.417711,-80
4152,916.0,128,0EA06D7AA587,2026-04-27T09:46:11.457170,-80
4153,916.0,128,0EA06D7AA587,2026-04-27T09:46:11.925420,-81
4154,917.0,128,0EA06D7AA587,2026-04-27T09:46:12.264839,-80
4155,917.0,128,0EA06D7AA587,2026-04-27T09:46:12.472271,-80
4156,918.0,128,0EA06D7AA587,2026-04-27T09:46:13.173139,-81
4157,918.0,128,0EA06D7AA587,2026-04-27T09:46:13.201601,-81
4158,918.0,128,0EA06D7AA587,2026-04-27T09:46:13.477368,-80
4159,918.0,128,0EA06D7AA587,2026-04-27T09:46:13.872194,-81
4160,919.0,128,0EA06D7AA587,2026-04-27T09:46:14.080005,-81
4161,919.0,128,0EA06D7AA587,2026-04-27T09:46:14.225341,-80
4162,919.0,128,0EA06D7AA587,2026-04-27T09:46:14.255242,-81
4163,919.0,128,0EA06D7AA587,2026-04-27T09:46:14.367299,-80
4164,921.0,128,0EA06D7AA587,2026-04-27T09:46:16.360566,-81
4165,923.0,128,0EA06D7AA587,2026-04-27T09:46:18.444701,-81
