pc_time,count,rssi,len,mac,esp_time
3690,795.0,128,0EA06D7AA587,2026-04-27T09:44:10.499238,-86
3691,795.0,128,0EA06D7AA587,2026-04-27T09:44:10.679339,-86
3692,796.0,128,0EA06D7AA587,2026-04-27T09:44:11.313622,-86
3693,796.0,128,0EA06D7AA587,2026-04-27T09:44:11.592203,-85
3694,796.0,128,0EA06D7AA587,2026-04-27T09:44:11.814000,-85
3695,796.0,128,0EA06D7AA587,2026-04-27T09:44:11.910685,-86
3696,797.0,128,0EA06D7AA587,2026-04-27T09:44:12.136135,-86
3697,797.0,128,0EA06D7AA587,2026-04-27T09:44:12.324680,-86
3698,797.0,128,0EA06D7AA587,2026-04-27T09:44:12.441152,-86
3699,797.0,128,0EA06D7AA587,2026-04-27T09:44:12.586581,-85
3700,797.0,128,0EA06D7AA587,2026-04-27T09:44:12.772226,-86
3701,798.0,128,0EA06D7AA587,2026-04-27T09:44:13.245411,-87
3702,798.0,128,0EA06D7AA587,2026-04-27T09:44:13.637085,-86
3703,798.0,128,0EA06D7AA587,2026-04-27T09:44:13.861226,-86
3704,798.0,128,0EA06D7AA587,2026-04-27T09:44:14.009970,-86
3705,799.0,128,0EA06D7AA587,2026-04-27T09:44:14.693113,-86
3706,799.0,128,0EA06D7AA587,2026-04-27T09:44:15.017499,-86
3707,801.0,128,0EA06D7AA587,2026-04-27T09:44:16.368588,-87
3708,801.0,128,0EA06D7AA587,2026-04-27T09:44:16.524672,-86
3709,801.0,128,0EA06D7AA587,2026-04-27T09:44:16.781580,-85
3710,801.0,128,0EA06D7AA587,2026-04-27T09:44:16.811276,-86
3711,802.0,128,0EA06D7AA587,2026-04-27T09:44:17.376935,-84
3712,802.0,128,0EA06D7AA587,2026-04-27T09:44:17.840302,-84
3713,802.0,128,0EA06D7AA587,2026-04-27T09:44:17.869479,-84
3714,803.0,128,0EA06D7AA587,2026-04-27T09:44:18.060830,-84
3715,803.0,128,0EA06D7AA587,2026-04-27T09:44:18.428052,-84
3716,803.0,128,0EA06D7AA587,2026-04-27T09:44:18.728182,-85
3717,803.0,128,0EA06D7AA587,2026-04-27T09:44:18.876260,-84
3718,803.0,128,0EA06D7AA587,2026-04-27T09:44:19.013795,-84
3719,804.0,128,0EA06D7AA587,2026-04-27T09:44:19.693397,-85
3720,804.0,128,0EA06D7AA587,2026-04-27T09:44:19.960801,-84
3721,805.0,128,0EA06D7AA587,2026-04-27T09:44:20.209493,-84
3722,805.0,128,0EA06D7AA587,2026-04-27T09:44:20.524286,-83
3723,805.0,128,0EA06D7AA587,2026-04-27T09:44:20.824234,-85
3724,805.0,128,0EA06D7AA587,2026-04-27T09:44:21.008591,-85
3725,806.0,128,0EA06D7AA587,2026-04-27T09:44:21.108383,-84
3726,806.0,128,0EA06D7AA587,2026-04-27T09:44:21.333128,-85
3727,806.0,128,0EA06D7AA587,2026-04-27T09:44:21.849552,-85
3728,806.0,128,0EA06D7AA587,2026-04-27T09:44:22.029113,-84
3729,807.0,128,0EA06D7AA587,2026-04-27T09:44:22.057987,-85
3730,807.0,128,0EA06D7AA587,2026-04-27T09:44:22.154678,-85
3731,807.0,128,0EA06D7AA587,2026-04-27T09:44:22.255267,-84
3732,807.0,128,0EA06D7AA587,2026-04-27T09:44:22.617956,-85
3733,807.0,128,0EA06D7AA587,2026-04-27T09:44:22.657876,-85
3734,807.0,128,0EA06D7AA587,2026-04-27T09:44:22.901393,-85
3735,808.0,128,0EA06D7AA587,2026-04-27T09:44:23.073296,-84
3736,808.0,128,0EA06D7AA587,2026-04-27T09:44:23.280096,-85
3737,808.0,128,0EA06D7AA587,2026-04-27T09:44:23.789350,-84
3738,809.0,128,0EA06D7AA587,2026-04-27T09:44:24.813557,-86
3739,809.0,128,0EA06D7AA587,2026-04-27T09:44:24.916750,-84
3740,810.0,128,0EA06D7AA587,2026-04-27T09:44:25.193015,-83
3741,810.0,128,0EA06D7AA587,2026-04-27T09:44:25.436241,-84
3742,810.0,128,0EA06D7AA587,2026-04-27T09:44:25.532731,-83
3743,810.0,128,0EA06D7AA587,2026-04-27T09:44:25.768107,-84
3744,811.0,128,0EA06D7AA587,2026-04-27T09:44:26.220689,-85
3745,811.0,128,0EA06D7AA587,2026-04-27T09:44:26.249449,-83
3746,811.0,128,0EA06D7AA587,2026-04-27T09:44:26.285149,-83
3747,811.0,128,0EA06D7AA587,2026-04-27T09:44:26.556859,-83
3748,811.0,128,0EA06D7AA587,2026-04-27T09:44:26.594082,-83
3749,811.0,128,0EA06D7AA587,2026-04-27T09:44:26.816067,-83
3750,812.0,128,0EA06D7AA587,2026-04-27T09:44:27.276690,-83
3751,812.0,128,0EA06D7AA587,2026-04-27T09:44:27.988806,-84
3752,813.0,128,0EA06D7AA587,2026-04-27T09:44:28.092878,-84
3753,813.0,128,0EA06D7AA587,2026-04-27T09:44:28.348056,-84
3754,813.0,128,0EA06D7AA587,2026-04-27T09:44:28.449720,-83
3755,813.0,128,0EA06D7AA587,2026-04-27T09:44:28.912513,-84
3756,814.0,128,0EA06D7AA587,2026-04-27T09:44:29.365382,-83
3757,814.0,128,0EA06D7AA587,2026-04-27T09:44:29.514082,-84
3758,814.0,128,0EA06D7AA587,2026-04-27T09:44:29.628836,-84
3759,815.0,128,0EA06D7AA587,2026-04-27T09:44:30.420626,-82
3760,815.0,128,0EA06D7AA587,2026-04-27T09:44:30.644997,-82
3761,816.0,128,0EA06D7AA587,2026-04-27T09:44:31.272241,-83
