pc_time,count,rssi,len,mac,esp_time
1887,407.0,128,0EA06D7AA587,2026-04-27T09:37:42.296643,-81
1888,407.0,128,0EA06D7AA587,2026-04-27T09:37:42.549236,-82
1889,407.0,128,0EA06D7AA587,2026-04-27T09:37:42.652190,-82
1890,408.0,128,0EA06D7AA587,2026-04-27T09:37:43.112923,-82
1891,408.0,128,0EA06D7AA587,2026-04-27T09:37:43.408735,-81
1892,408.0,128,0EA06D7AA587,2026-04-27T09:37:43.565821,-82
1893,408.0,128,0EA06D7AA587,2026-04-27T09:37:43.595610,-81
1894,408.0,128,0EA06D7AA587,2026-04-27T09:37:43.694518,-81
1895,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.161053,-81
1896,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.218416,-81
1897,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.322901,-82
1898,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.427250,-81
1899,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.617123,-82
1900,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.646076,-81
1901,409.0,128,0EA06D7AA587,2026-04-27T09:37:44.746225,-81
1902,410.0,128,0EA06D7AA587,2026-04-27T09:37:45.209211,-81
1903,410.0,128,0EA06D7AA587,2026-04-27T09:37:45.664697,-82
1904,410.0,128,0EA06D7AA587,2026-04-27T09:37:45.796930,-82
1905,410.0,128,0EA06D7AA587,2026-04-27T09:37:45.872599,-81
1906,411.0,128,0EA06D7AA587,2026-04-27T09:37:46.273662,-83
1907,411.0,128,0EA06D7AA587,2026-04-27T09:37:46.713186,-81
1908,411.0,128,0EA06D7AA587,2026-04-27T09:37:46.742247,-81
1909,411.0,128,0EA06D7AA587,2026-04-27T09:37:46.847012,-82
1910,411.0,128,0EA06D7AA587,2026-04-27T09:37:46.881360,-81
1911,411.0,128,0EA06D7AA587,2026-04-27T09:37:46.999494,-81
1912,412.0,128,0EA06D7AA587,2026-04-27T09:37:47.308374,-81
1913,412.0,128,0EA06D7AA587,2026-04-27T09:37:47.391363,-81
1914,412.0,128,0EA06D7AA587,2026-04-27T09:37:47.761054,-81
1915,412.0,128,0EA06D7AA587,2026-04-27T09:37:47.790105,-81
1916,412.0,128,0EA06D7AA587,2026-04-27T09:37:47.823333,-82
1917,413.0,128,0EA06D7AA587,2026-04-27T09:37:48.124690,-82
1918,413.0,128,0EA06D7AA587,2026-04-27T09:37:48.347179,-83
1919,413.0,128,0EA06D7AA587,2026-04-27T09:37:48.529244,-82
1920,413.0,128,0EA06D7AA587,2026-04-27T09:37:48.622975,-83
1921,413.0,128,0EA06D7AA587,2026-04-27T09:37:48.809241,-82
1922,413.0,128,0EA06D7AA587,2026-04-27T09:37:48.838409,-82
1923,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.041035,-82
1924,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.135234,-81
1925,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.404593,-82
1926,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.550563,-82
1927,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.578682,-82
1928,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.695149,-82
1929,414.0,128,0EA06D7AA587,2026-04-27T09:37:49.854723,-83
1930,415.0,128,0EA06D7AA587,2026-04-27T09:37:50.057593,-81
1931,415.0,128,0EA06D7AA587,2026-04-27T09:37:50.164609,-82
1932,415.0,128,0EA06D7AA587,2026-04-27T09:37:50.680731,-81
1933,415.0,128,0EA06D7AA587,2026-04-27T09:37:50.908530,-81
1934,416.0,128,0EA06D7AA587,2026-04-27T09:37:51.041569,-81
1935,416.0,128,0EA06D7AA587,2026-04-27T09:37:51.501024,-81
1936,416.0,128,0EA06D7AA587,2026-04-27T09:37:51.956480,-81
1937,417.0,128,0EA06D7AA587,2026-04-27T09:37:52.313103,-82
1938,417.0,128,0EA06D7AA587,2026-04-27T09:37:52.620299,-82
1939,417.0,128,0EA06D7AA587,2026-04-27T09:37:53.037173,-81
1940,418.0,128,0EA06D7AA587,2026-04-27T09:37:53.177538,-82
1941,418.0,128,0EA06D7AA587,2026-04-27T09:37:53.600172,-82
1942,418.0,128,0EA06D7AA587,2026-04-27T09:37:53.744573,-82
1943,418.0,128,0EA06D7AA587,2026-04-27T09:37:53.846002,-83
1944,419.0,128,0EA06D7AA587,2026-04-27T09:37:54.260596,-81
1945,419.0,128,0EA06D7AA587,2026-04-27T09:37:54.360471,-82
1946,419.0,128,0EA06D7AA587,2026-04-27T09:37:54.410480,-82
1947,419.0,128,0EA06D7AA587,2026-04-27T09:37:54.668473,-82
1948,419.0,128,0EA06D7AA587,2026-04-27T09:37:54.767950,-82
1949,420.0,128,0EA06D7AA587,2026-04-27T09:37:55.101082,-82
1950,420.0,128,0EA06D7AA587,2026-04-27T09:37:55.236255,-82
1951,420.0,128,0EA06D7AA587,2026-04-27T09:37:55.389610,-81
1952,420.0,128,0EA06D7AA587,2026-04-27T09:37:55.697436,-82
1953,420.0,128,0EA06D7AA587,2026-04-27T09:37:55.785636,-82
1954,420.0,128,0EA06D7AA587,2026-04-27T09:37:56.004647,-82
1955,421.0,128,0EA06D7AA587,2026-04-27T09:37:56.285220,-81
1956,421.0,128,0EA06D7AA587,2026-04-27T09:37:56.435142,-82
1957,421.0,128,0EA06D7AA587,2026-04-27T09:37:56.744421,-81
1958,421.0,128,0EA06D7AA587,2026-04-27T09:37:56.809303,-80
1959,422.0,128,0EA06D7AA587,2026-04-27T09:37:57.213107,-82
1960,422.0,128,0EA06D7AA587,2026-04-27T09:37:57.573010,-81
1961,422.0,128,0EA06D7AA587,2026-04-27T09:37:57.792982,-82
1962,422.0,128,0EA06D7AA587,2026-04-27T09:37:57.945636,-81
1963,422.0,128,0EA06D7AA587,2026-04-27T09:37:58.047761,-82
1964,423.0,128,0EA06D7AA587,2026-04-27T09:37:58.277434,-81
1965,423.0,128,0EA06D7AA587,2026-04-27T09:37:58.380100,-81
1966,423.0,128,0EA06D7AA587,2026-04-27T09:37:58.467606,-82
1967,423.0,128,0EA06D7AA587,2026-04-27T09:37:58.841131,-81
1968,424.0,128,0EA06D7AA587,2026-04-27T09:37:59.293636,-81
1969,424.0,128,0EA06D7AA587,2026-04-27T09:37:59.584569,-81
1970,424.0,128,0EA06D7AA587,2026-04-27T09:37:59.892627,-81
1971,425.0,128,0EA06D7AA587,2026-04-27T09:38:00.100504,-81
1972,425.0,128,CEB80E63230B,2026-04-27T09:38:00.130850,-60
1973,425.0,128,CEB80E63230B,2026-04-27T09:38:00.167909,-60
1974,425.0,128,CEB80E63230B,2026-04-27T09:38:00.208857,-60
1975,425.0,128,CEB80E63230B,2026-04-27T09:38:00.249202,-60
1976,425.0,128,0EA06D7AA587,2026-04-27T09:38:00.284439,-82
1977,425.0,128,0EA06D7AA587,2026-04-27T09:38:00.337813,-82
1978,425.0,128,0EA06D7AA587,2026-04-27T09:38:00.375936,-81
1979,425.0,128,0EA06D7AA587,2026-04-27T09:38:00.477750,-81
1980,425.0,128,0EA06D7AA587,2026-04-27T09:38:00.704254,-82
1981,426.0,128,0EA06D7AA587,2026-04-27T09:38:01.117477,-82
1982,426.0,128,0EA06D7AA587,2026-04-27T09:38:01.220007,-81
1983,426.0,128,0EA06D7AA587,2026-04-27T09:38:01.528877,-82
1984,426.0,128,0EA06D7AA587,2026-04-27T09:38:01.601795,-81
1985,426.0,128,0EA06D7AA587,2026-04-27T09:38:01.728202,-82
1986,426.0,128,0EA06D7AA587,2026-04-27T09:38:01.985599,-81
1987,427.0,128,0EA06D7AA587,2026-04-27T09:38:02.054078,-81
1988,427.0,128,0EA06D7AA587,2026-04-27T09:38:02.248379,-82
1989,427.0,128,0EA06D7AA587,2026-04-27T09:38:02.441041,-81
1990,427.0,128,0EA06D7AA587,2026-04-27T09:38:02.481521,-83
1991,427.0,128,0EA06D7AA587,2026-04-27T09:38:02.658039,-82
1992,427.0,128,0EA06D7AA587,2026-04-27T09:38:03.036537,-81
1993,428.0,128,0EA06D7AA587,2026-04-27T09:38:03.176260,-82
1994,428.0,128,0EA06D7AA587,2026-04-27T09:38:03.785153,-81
1995,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.083301,-81
1996,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.186439,-82
1997,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.544605,-82
1998,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.575405,-81
1999,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.666608,-82
2000,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.806983,-82
2001,429.0,128,0EA06D7AA587,2026-04-27T09:38:04.907868,-82
2002,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.132844,-83
2003,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.210370,-82
2004,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.316350,-82
2005,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.436606,-82
2006,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.585842,-82
2007,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.721629,-82
2008,430.0,128,0EA06D7AA587,2026-04-27T09:38:05.756734,-82
2009,431.0,128,0EA06D7AA587,2026-04-27T09:38:06.180969,-82
2010,431.0,128,0EA06D7AA587,2026-04-27T09:38:06.230204,-82
2011,431.0,128,0EA06D7AA587,2026-04-27T09:38:06.335333,-82
2012,431.0,128,0EA06D7AA587,2026-04-27T09:38:06.640708,-82
2013,431.0,128,0EA06D7AA587,2026-04-27T09:38:06.670302,-82
2014,431.0,128,0EA06D7AA587,2026-04-27T09:38:06.766358,-82
