pc_time,count,rssi,len,mac,esp_time
5713,1265.0,128,0EA06D7AA587,2026-04-27T09:52:00.601613,-81
5714,1266.0,128,0EA06D7AA587,2026-04-27T09:52:01.116208,-81
5715,1266.0,128,0EA06D7AA587,2026-04-27T09:52:01.148186,-81
5716,1266.0,128,0EA06D7AA587,2026-04-27T09:52:01.305468,-81
5717,1266.0,128,0EA06D7AA587,2026-04-27T09:52:01.430360,-80
5718,1266.0,128,0EA06D7AA587,2026-04-27T09:52:01.897187,-80
5719,1266.0,128,0EA06D7AA587,2026-04-27T09:52:01.929720,-80
5720,1267.0,128,0EA06D7AA587,2026-04-27T09:52:02.348517,-80
5721,1267.0,128,0EA06D7AA587,2026-04-27T09:52:02.649346,-80
5722,1267.0,128,0EA06D7AA587,2026-04-27T09:52:02.956524,-80
5723,1268.0,128,0EA06D7AA587,2026-04-27T09:52:03.049804,-79
5724,1268.0,128,0EA06D7AA587,2026-04-27T09:52:03.772246,-81
5725,1269.0,128,0EA06D7AA587,2026-04-27T09:52:04.081289,-81
5726,1269.0,128,0EA06D7AA587,2026-04-27T09:52:04.301375,-80
5727,1269.0,128,0EA06D7AA587,2026-04-27T09:52:04.481668,-78
5728,1269.0,128,0EA06D7AA587,2026-04-27T09:52:04.577381,-81
5729,1269.0,128,0EA06D7AA587,2026-04-27T09:52:04.797596,-83
5730,1269.0,128,0EA06D7AA587,2026-04-27T09:52:05.040049,-84
5731,1270.0,128,0EA06D7AA587,2026-04-27T09:52:05.092957,-82
5732,1270.0,128,0EA06D7AA587,2026-04-27T09:52:05.312815,-84
5733,1271.0,128,0EA06D7AA587,2026-04-27T09:52:06.088550,-81
5734,1271.0,128,0EA06D7AA587,2026-04-27T09:52:06.230585,-82
5735,1271.0,128,0EA06D7AA587,2026-04-27T09:52:06.541146,-82
5736,1271.0,128,0EA06D7AA587,2026-04-27T09:52:06.570531,-83
5737,1271.0,128,0EA06D7AA587,2026-04-27T09:52:06.670548,-82
5738,1271.0,128,0EA06D7AA587,2026-04-27T09:52:06.844912,-81
5739,1272.0,128,0EA06D7AA587,2026-04-27T09:52:07.152632,-82
5740,1272.0,128,0EA06D7AA587,2026-04-27T09:52:07.592670,-80
5741,1272.0,128,0EA06D7AA587,2026-04-27T09:52:07.621771,-82
5742,1272.0,128,0EA06D7AA587,2026-04-27T09:52:07.774056,-84
5743,1272.0,128,0EA06D7AA587,2026-04-27T09:52:07.976725,-79
5744,1273.0,128,0EA06D7AA587,2026-04-27T09:52:08.277105,-80
5745,1273.0,128,0EA06D7AA587,2026-04-27T09:52:08.381965,-82
5746,1273.0,128,0EA06D7AA587,2026-04-27T09:52:08.640301,-82
5747,1273.0,128,0EA06D7AA587,2026-04-27T09:52:08.788895,-81
5748,1274.0,128,0EA06D7AA587,2026-04-27T09:52:09.508523,-81
5749,1274.0,128,0EA06D7AA587,2026-04-27T09:52:09.692844,-81
5750,1274.0,128,0EA06D7AA587,2026-04-27T09:52:09.820903,-81
5751,1274.0,128,0EA06D7AA587,2026-04-27T09:52:10.033094,-81
5752,1275.0,128,0EA06D7AA587,2026-04-27T09:52:10.429043,-81
5753,1275.0,128,0EA06D7AA587,2026-04-27T09:52:10.524787,-81
5754,1275.0,128,0EA06D7AA587,2026-04-27T09:52:10.582690,-81
5755,1275.0,128,0EA06D7AA587,2026-04-27T09:52:10.731792,-81
5756,1275.0,128,0EA06D7AA587,2026-04-27T09:52:10.869755,-81
5757,1275.0,128,0EA06D7AA587,2026-04-27T09:52:10.929999,-82
5758,1275.0,128,0EA06D7AA587,2026-04-27T09:52:11.040939,-81
5759,1276.0,128,0EA06D7AA587,2026-04-27T09:52:11.449695,-81
5760,1276.0,128,0EA06D7AA587,2026-04-27T09:52:11.548742,-81
5761,1276.0,128,0EA06D7AA587,2026-04-27T09:52:11.784767,-82
5762,1277.0,128,0EA06D7AA587,2026-04-27T09:52:12.476569,-80
5763,1277.0,128,0EA06D7AA587,2026-04-27T09:52:12.852888,-80
5764,1277.0,128,0EA06D7AA587,2026-04-27T09:52:12.963752,-80
5765,1278.0,128,0EA06D7AA587,2026-04-27T09:52:13.087111,-81
5766,1278.0,128,0EA06D7AA587,2026-04-27T09:52:13.192765,-80
5767,1278.0,128,0EA06D7AA587,2026-04-27T09:52:13.428706,-81
5768,1278.0,128,0EA06D7AA587,2026-04-27T09:52:13.508060,-81
5769,1278.0,128,0EA06D7AA587,2026-04-27T09:52:13.736458,-80
5770,1278.0,128,0EA06D7AA587,2026-04-27T09:52:13.882125,-80
5771,1279.0,128,0EA06D7AA587,2026-04-27T09:52:14.089231,-81
5772,1279.0,128,0EA06D7AA587,2026-04-27T09:52:14.218575,-81
5773,1279.0,128,0EA06D7AA587,2026-04-27T09:52:14.733219,-82
5774,1279.0,128,0EA06D7AA587,2026-04-27T09:52:14.937082,-84
5775,1279.0,128,0EA06D7AA587,2026-04-27T09:52:14.966417,-84
5776,1279.0,128,0EA06D7AA587,2026-04-27T09:52:15.006195,-84
5777,1280.0,128,0EA06D7AA587,2026-04-27T09:52:15.556753,-80
5778,1280.0,128,0EA06D7AA587,2026-04-27T09:52:15.980480,-81
5779,1281.0,128,0EA06D7AA587,2026-04-27T09:52:16.115590,-82
5780,1281.0,128,0EA06D7AA587,2026-04-27T09:52:16.265493,-85
5781,1281.0,128,0EA06D7AA587,2026-04-27T09:52:17.028614,-83
5782,1282.0,128,0EA06D7AA587,2026-04-27T09:52:17.160999,-83
5783,1282.0,128,0EA06D7AA587,2026-04-27T09:52:17.292812,-83
5784,1282.0,128,0EA06D7AA587,2026-04-27T09:52:17.385512,-84
5785,1282.0,128,0EA06D7AA587,2026-04-27T09:52:17.697162,-81
5786,1282.0,128,0EA06D7AA587,2026-04-27T09:52:17.920386,-82
5787,1283.0,128,0EA06D7AA587,2026-04-27T09:52:18.074128,-82
5788,1283.0,128,0EA06D7AA587,2026-04-27T09:52:18.209980,-83
5789,1283.0,128,0EA06D7AA587,2026-04-27T09:52:18.420736,-83
5790,1283.0,128,0EA06D7AA587,2026-04-27T09:52:18.728408,-83
5791,1284.0,128,0EA06D7AA587,2026-04-27T09:52:19.124793,-82
5792,1284.0,128,0EA06D7AA587,2026-04-27T09:52:19.153944,-81
5793,1284.0,128,0EA06D7AA587,2026-04-27T09:52:19.437583,-83
5794,1284.0,128,0EA06D7AA587,2026-04-27T09:52:19.721180,-82
5795,1285.0,128,0EA06D7AA587,2026-04-27T09:52:20.213154,-80
5796,1285.0,128,0EA06D7AA587,2026-04-27T09:52:20.772334,-81
5797,1285.0,128,0EA06D7AA587,2026-04-27T09:52:20.875401,-81
5798,1286.0,128,0EA06D7AA587,2026-04-27T09:52:21.080800,-81
5799,1286.0,128,0EA06D7AA587,2026-04-27T09:52:21.269448,-80
5800,1286.0,128,0EA06D7AA587,2026-04-27T09:52:21.593605,-80
5801,1286.0,128,0EA06D7AA587,2026-04-27T09:52:21.817137,-80
5802,1286.0,128,0EA06D7AA587,2026-04-27T09:52:21.997724,-80
5803,1287.0,128,0EA06D7AA587,2026-04-27T09:52:22.521080,-81
5804,1287.0,128,0EA06D7AA587,2026-04-27T09:52:22.623496,-80
