pc_time,count,rssi,len,mac,esp_time
6307,1413.0,128,0EA06D7AA587,2026-04-27T09:54:28.227574,-85
6308,1413.0,128,0EA06D7AA587,2026-04-27T09:54:28.361328,-85
6309,1413.0,128,0EA06D7AA587,2026-04-27T09:54:28.681821,-81
6310,1414.0,128,0EA06D7AA587,2026-04-27T09:54:29.145705,-83
6311,1414.0,128,0EA06D7AA587,2026-04-27T09:54:29.175118,-84
6312,1414.0,128,0EA06D7AA587,2026-04-27T09:54:29.236996,-84
6313,1414.0,128,0EA06D7AA587,2026-04-27T09:54:29.382254,-83
6314,1414.0,128,0EA06D7AA587,2026-04-27T09:54:29.689948,-85
6315,1414.0,128,0EA06D7AA587,2026-04-27T09:54:29.997673,-83
6316,1414.0,128,0EA06D7AA587,2026-04-27T09:54:30.025470,-82
6317,1415.0,128,0EA06D7AA587,2026-04-27T09:54:30.192049,-83
6318,1415.0,128,0EA06D7AA587,2026-04-27T09:54:30.409116,-84
6319,1415.0,128,0EA06D7AA587,2026-04-27T09:54:30.725011,-84
6320,1415.0,128,0EA06D7AA587,2026-04-27T09:54:30.937262,-83
6321,1416.0,128,0EA06D7AA587,2026-04-27T09:54:31.252666,-84
6322,1416.0,128,0EA06D7AA587,2026-04-27T09:54:31.773281,-83
6323,1416.0,128,0EA06D7AA587,2026-04-27T09:54:31.833303,-84
6324,1417.0,128,0EA06D7AA587,2026-04-27T09:54:32.432382,-84
6325,1417.0,128,0EA06D7AA587,2026-04-27T09:54:32.557676,-83
6326,1417.0,128,0EA06D7AA587,2026-04-27T09:54:32.654045,-83
6327,1418.0,128,0EA06D7AA587,2026-04-27T09:54:33.189215,-84
6328,1418.0,128,0EA06D7AA587,2026-04-27T09:54:33.692608,-83
6329,1418.0,128,0EA06D7AA587,2026-04-27T09:54:33.936659,-84
6330,1419.0,128,0EA06D7AA587,2026-04-27T09:54:34.201688,-83
6331,1419.0,128,0EA06D7AA587,2026-04-27T09:54:34.389243,-84
6332,1419.0,128,0EA06D7AA587,2026-04-27T09:54:34.417066,-84
6333,1419.0,128,0EA06D7AA587,2026-04-27T09:54:34.984792,-85
6334,1420.0,128,0EA06D7AA587,2026-04-27T09:54:35.117705,-85
6335,1420.0,128,0EA06D7AA587,2026-04-27T09:54:35.733647,-84
6336,1421.0,128,0EA06D7AA587,2026-04-27T09:54:36.249500,-83
6337,1421.0,128,0EA06D7AA587,2026-04-27T09:54:36.488768,-84
6338,1422.0,128,0EA06D7AA587,2026-04-27T09:54:37.376587,-84
6339,1422.0,128,0EA06D7AA587,2026-04-27T09:54:37.536835,-84
6340,1422.0,128,0EA06D7AA587,2026-04-27T09:54:37.564868,-85
6341,1422.0,128,0EA06D7AA587,2026-04-27T09:54:37.667155,-82
6342,1423.0,128,0EA06D7AA587,2026-04-27T09:54:38.129253,-84
6343,1423.0,128,0EA06D7AA587,2026-04-27T09:54:38.300180,-83
6344,1423.0,128,0EA06D7AA587,2026-04-27T09:54:38.584831,-83
6345,1423.0,128,0EA06D7AA587,2026-04-27T09:54:38.614924,-84
6346,1423.0,128,0EA06D7AA587,2026-04-27T09:54:38.805358,-84
6347,1423.0,128,0EA06D7AA587,2026-04-27T09:54:38.908819,-84
6348,1424.0,128,0EA06D7AA587,2026-04-27T09:54:39.177612,-84
6349,1424.0,128,0EA06D7AA587,2026-04-27T09:54:39.317576,-81
6350,1424.0,128,0EA06D7AA587,2026-04-27T09:54:39.633121,-83
6351,1425.0,128,0EA06D7AA587,2026-04-27T09:54:40.681225,-83
6352,1425.0,128,0EA06D7AA587,2026-04-27T09:54:40.710601,-83
6353,1425.0,128,0EA06D7AA587,2026-04-27T09:54:40.960846,-84
6354,1426.0,128,0EA06D7AA587,2026-04-27T09:54:41.729674,-85
6355,1426.0,128,0EA06D7AA587,2026-04-27T09:54:41.861334,-85
6356,1427.0,128,0EA06D7AA587,2026-04-27T09:54:42.625728,-85
6357,1427.0,128,0EA06D7AA587,2026-04-27T09:54:42.778088,-86
6358,1427.0,128,0EA06D7AA587,2026-04-27T09:54:43.008622,-85
6359,1428.0,128,0EA06D7AA587,2026-04-27T09:54:43.372841,-88
6360,1428.0,128,0EA06D7AA587,2026-04-27T09:54:43.402343,-86
6361,1428.0,128,0EA06D7AA587,2026-04-27T09:54:43.825500,-85
6362,1428.0,128,0EA06D7AA587,2026-04-27T09:54:43.854726,-85
6363,1429.0,128,0EA06D7AA587,2026-04-27T09:54:44.129550,-84
6364,1429.0,128,0EA06D7AA587,2026-04-27T09:54:44.437234,-84
6365,1429.0,128,0EA06D7AA587,2026-04-27T09:54:44.532877,-82
6366,1429.0,128,0EA06D7AA587,2026-04-27T09:54:44.876696,-83
6367,1429.0,128,0EA06D7AA587,2026-04-27T09:54:45.006655,-84
6368,1430.0,128,0EA06D7AA587,2026-04-27T09:54:45.260664,-84
6369,1430.0,128,0EA06D7AA587,2026-04-27T09:54:45.469324,-82
6370,1430.0,128,0EA06D7AA587,2026-04-27T09:54:45.556430,-82
6371,1430.0,128,0EA06D7AA587,2026-04-27T09:54:45.972749,-83
6372,1431.0,128,0EA06D7AA587,2026-04-27T09:54:46.181180,-81
6373,1431.0,128,0EA06D7AA587,2026-04-27T09:54:46.520553,-84
6374,1431.0,128,0EA06D7AA587,2026-04-27T09:54:46.580996,-83
6375,1431.0,128,0EA06D7AA587,2026-04-27T09:54:46.684163,-83
6376,1431.0,128,0EA06D7AA587,2026-04-27T09:54:46.988749,-84
6377,1432.0,128,0EA06D7AA587,2026-04-27T09:54:47.106893,-81
6378,1432.0,128,0EA06D7AA587,2026-04-27T09:54:47.341288,-85
6379,1432.0,128,0EA06D7AA587,2026-04-27T09:54:47.568444,-82
6380,1432.0,128,0EA06D7AA587,2026-04-27T09:54:47.710743,-84
6381,1432.0,128,0EA06D7AA587,2026-04-27T09:54:47.812126,-83
6382,1432.0,128,0EA06D7AA587,2026-04-27T09:54:48.021020,-83
6383,1433.0,128,0EA06D7AA587,2026-04-27T09:54:48.153700,-81
6384,1433.0,128,0EA06D7AA587,2026-04-27T09:54:48.344558,-82
6385,1433.0,128,0EA06D7AA587,2026-04-27T09:54:48.737203,-81
6386,1434.0,128,0EA06D7AA587,2026-04-27T09:54:49.249157,-81
6387,1434.0,128,0EA06D7AA587,2026-04-27T09:54:49.869272,-86
6388,1434.0,128,0EA06D7AA587,2026-04-27T09:54:49.969131,-85
6389,1435.0,128,0EA06D7AA587,2026-04-27T09:54:50.117562,-85
6390,1435.0,128,0EA06D7AA587,2026-04-27T09:54:50.251805,-85
6391,1435.0,128,0EA06D7AA587,2026-04-27T09:54:50.374791,-85
6392,1436.0,128,0EA06D7AA587,2026-04-27T09:54:51.201878,-82
6393,1436.0,128,0EA06D7AA587,2026-04-27T09:54:51.296816,-85
6394,1436.0,128,0EA06D7AA587,2026-04-27T09:54:51.370207,-83
6395,1436.0,128,0EA06D7AA587,2026-04-27T09:54:52.045795,-84
6396,1437.0,128,0EA06D7AA587,2026-04-27T09:54:52.221636,-80
6397,1437.0,128,0EA06D7AA587,2026-04-27T09:54:52.256724,-81
6398,1437.0,128,0EA06D7AA587,2026-04-27T09:54:52.285576,-81
6399,1438.0,128,0EA06D7AA587,2026-04-27T09:54:53.300753,-81
6400,1438.0,128,0EA06D7AA587,2026-04-27T09:54:53.397181,-81
6401,1438.0,128,0EA06D7AA587,2026-04-27T09:54:53.857572,-85
6402,1438.0,128,0EA06D7AA587,2026-04-27T09:54:53.955465,-84
6403,1439.0,128,0EA06D7AA587,2026-04-27T09:54:54.077414,-83
6404,1439.0,128,0EA06D7AA587,2026-04-27T09:54:54.313041,-83
6405,1439.0,128,0EA06D7AA587,2026-04-27T09:54:54.577276,-87
6406,1439.0,128,0EA06D7AA587,2026-04-27T09:54:54.672491,-84
6407,1439.0,128,0EA06D7AA587,2026-04-27T09:54:54.984385,-85
6408,1440.0,128,0EA06D7AA587,2026-04-27T09:54:55.086907,-83
6409,1440.0,128,0EA06D7AA587,2026-04-27T09:54:55.597775,-86
6410,1440.0,128,0EA06D7AA587,2026-04-27T09:54:56.013294,-86
6411,1441.0,128,0EA06D7AA587,2026-04-27T09:54:56.213015,-85
6412,1441.0,128,0EA06D7AA587,2026-04-27T09:54:56.409176,-86
6413,1441.0,128,0EA06D7AA587,2026-04-27T09:54:56.438910,-86
6414,1441.0,128,0EA06D7AA587,2026-04-27T09:54:56.729209,-86
6415,1441.0,128,0EA06D7AA587,2026-04-27T09:54:56.769673,-86
6416,1442.0,128,0EA06D7AA587,2026-04-27T09:54:57.241080,-86
6417,1442.0,128,0EA06D7AA587,2026-04-27T09:54:57.465397,-84
6418,1442.0,128,0EA06D7AA587,2026-04-27T09:54:57.501490,-85
6419,1442.0,128,0EA06D7AA587,2026-04-27T09:54:57.749418,-85
6420,1443.0,128,0EA06D7AA587,2026-04-27T09:54:58.056784,-85
6421,1443.0,128,0EA06D7AA587,2026-04-27T09:54:58.505817,-84
6422,1443.0,128,0EA06D7AA587,2026-04-27T09:54:58.535021,-86
6423,1443.0,128,0EA06D7AA587,2026-04-27T09:54:58.677657,-84
6424,1444.0,128,0EA06D7AA587,2026-04-27T09:54:59.913714,-82
6425,1445.0,128,0EA06D7AA587,2026-04-27T09:55:00.309764,-84
6426,1445.0,128,0EA06D7AA587,2026-04-27T09:55:00.604713,-84
6427,1445.0,128,0EA06D7AA587,2026-04-27T09:55:00.825261,-84
6428,1446.0,128,0EA06D7AA587,2026-04-27T09:55:01.333337,-85
6429,1446.0,128,0EA06D7AA587,2026-04-27T09:55:01.428700,-84
6430,1446.0,128,0EA06D7AA587,2026-04-27T09:55:01.661693,-86
6431,1446.0,128,0EA06D7AA587,2026-04-27T09:55:01.844772,-84
6432,1446.0,128,0EA06D7AA587,2026-04-27T09:55:01.939313,-84
6433,1447.0,128,0EA06D7AA587,2026-04-27T09:55:02.257078,-84
6434,1447.0,128,0EA06D7AA587,2026-04-27T09:55:02.465106,-84
6435,1447.0,128,0EA06D7AA587,2026-04-27T09:55:02.704508,-82
6436,1447.0,128,0EA06D7AA587,2026-04-27T09:55:02.837186,-84
6437,1447.0,128,0EA06D7AA587,2026-04-27T09:55:02.974699,-84
6438,1448.0,128,0EA06D7AA587,2026-04-27T09:55:03.300925,-84
6439,1448.0,128,0EA06D7AA587,2026-04-27T09:55:03.391577,-84
6440,1448.0,128,0EA06D7AA587,2026-04-27T09:55:03.749231,-85
6441,1448.0,128,0EA06D7AA587,2026-04-27T09:55:03.964735,-84
6442,1449.0,128,0EA06D7AA587,2026-04-27T09:55:04.420943,-84
6443,1449.0,128,0EA06D7AA587,2026-04-27T09:55:04.848342,-83
6444,1450.0,128,0EA06D7AA587,2026-04-27T09:55:05.429418,-83
6445,1450.0,128,0EA06D7AA587,2026-04-27T09:55:05.845636,-84
6446,1450.0,128,0EA06D7AA587,2026-04-27T09:55:05.874507,-85
6447,1450.0,128,0EA06D7AA587,2026-04-27T09:55:05.906376,-84
6448,1451.0,128,0EA06D7AA587,2026-04-27T09:55:06.457254,-82
6449,1451.0,128,0EA06D7AA587,2026-04-27T09:55:06.551341,-83
